linguistic_isolation_pctl,traffic_pctl,solid_waste_pctl,cardiovascular_disease_pctl
38.1377723643254,56.025,22.0847651775487,40.5408773678963
15.6448775206388,76.9375,22.0847651775487,38.2726819541376
8.48558668290702,64.0,0.0,58.0757726819541
57.4096630125863,99.875,0.0,40.4785643070788
17.2553796183516,61.3375,52.8980526918671,8.32502492522433
14.8599269183922,4.95,35.7159221076747,3.87587238285145
32.0341047503045,73.2125,0.0,37.7492522432702
38.1377723643254,77.7125,0.0,43.5817547357926
7.37582893490324,33.125,0.0,60.0573280159521
1.81350656381107,19.5375,0.0,28.6141575274177
46.0008120178644,,0.0,86.6276171485543
17.2553796183516,86.2875,0.0,32.4900299102692
0.0,20.025,35.7159221076747,61.6899302093719
11.2735146839897,55.5625,35.7159221076747,25.2118644067797
6.26607118689945,92.7875,39.2898052691867,38.110667996012
0.0,94.1625,0.0,6.01944167497507
2.81499526322912,12.925,0.0,20.2517447657029
