Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES_score,CES_percentile,CES_percentile_range,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Traffic,Traffic Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,year
6019000400,6343,Fresno ,93721,Fresno,-119.7762091,36.7276563,74.9709330036195,99.79932271416028,96-100% (highest scores),0.290767,83.5384369506153,14.62227039,97.583081570997,896.780802,53.1370836971436,74.4991600802936,9.03127651836586,99.8257622899813,102.232235,96.6695771485593,2014
6071005701,2216,San Bernardino,92401,San Bernardino,-117.2926063,34.1006404,73.4184400741423,99.7867803837953,96-100% (highest scores),0.807682,98.6255393958766,12.02469604,70.392749244713,1461.890798,72.8576774354497,63.6335277714747,7.71414716935386,96.0174237710019,117.443121,98.0541349632032,2014
6019001201,5936,Fresno ,93725,Fresno,-119.7577716,36.7107523,73.1695308231978,99.77423805343034,96-100% (highest scores),0.247693,80.3260348409781,14.74482166,97.8222557905337,484.684171,22.2776599725583,68.1364741800768,8.25991029215662,98.4567517112632,70.092747,87.5389796682051,2014
6019000800,964,Fresno ,93706,Fresno,-119.831179,36.7067181,73.1170786570939,99.76169572306534,96-100% (highest scores),0.246678,80.2621064407863,14.6926693,97.7593152064451,97.010976,1.74628913558688,64.088453687795,7.76918414353255,96.2787803360299,132.4,99.1892229013347,2014
6019001304,5796,Fresno ,93702,Fresno,-119.7455349,36.7250147,72.1835111711296,99.74915339270036,96-100% (highest scores),0.275707,82.5795109477385,14.62995999,97.5956696878147,675.87002,36.8217537732319,63.3811904135545,7.68347678506486,95.8307405102676,93.205043,94.5865036796807,2014
6071004004,5076,San Bernardino,92324,Colton,-117.3600222,34.0382751,72.0671772581961,99.73661106233538,96-100% (highest scores),0.662517,96.42000958926,12.75639658,88.5196374622357,2473.710725,86.0671073967818,74.8090812644903,9.06885683113105,99.8506533914126,80.478374,91.3184482973681,2014
6037206200,3386,Los Angeles,90012,Los Angeles,-118.2415978,34.046994,71.5521397964091,99.7240687319704,96-100% (highest scores),0.022453,42.4484577273454,12.65464652,85.2215508559919,787.306217,45.5781464388175,66.7344329932818,8.0899502970057,97.8593652769135,114.027088,97.8171385805164,2014
6019000700,3921,Fresno ,93706,Fresno,-119.8277069,36.7345353,71.0369273050924,99.71152640160543,96-100% (highest scores),0.289075,83.4105801502317,14.53647207,97.3942598187311,688.473469,37.7572658101534,66.1467206193472,8.01879015638259,97.4611076540137,132.352598,99.1268554322066,2014
6019002601,5821,Fresno ,93702,Fresno,-119.7634304,36.7468175,70.7748669780614,99.69898407124043,96-100% (highest scores),0.343362,86.591018059773,14.46799236,97.2054380664652,920.519538,54.6089559685668,61.884388433527,7.50200024245363,94.8724331051649,93.595636,94.7486590994137,2014
6019002000,6369,Fresno ,93728,Fresno,-119.8328803,36.7572824,70.3210212659732,99.68644174087545,96-100% (highest scores),0.319726,85.2804858558415,14.38017768,97.0040281973817,1332.894984,70.0636148185107,65.8238336794654,7.97963389501758,97.2370877411325,90.222302,93.7383060995385,2014
6077000300,2396,San Joaquin,95203,Stockton,-121.3020724,37.952421,70.0516729300521,99.67389941051047,96-100% (highest scores),0.02226,42.2247083266741,9.316402094,43.1017119838872,1438.680807,72.3961581639017,60.1399720808272,7.29058067644563,92.8935905413815,135.127378,99.2890108519396,2014
6037204600,4101,Los Angeles,90023,Los Angeles,-118.2158297,34.0366414,70.0282101793999,99.66135708014549,96-100% (highest scores),0.022701,42.7521176282564,12.69359213,86.9335347432024,4398.842052,97.8420855681676,67.4597346214127,8.17796096496545,98.1207218419415,56.133664,76.5248846201821,2014
6029002400,7478,Kern ,93307,Bakersfield,-118.9490692,35.3238825,69.9376400513402,99.64881474978051,96-100% (highest scores),0.397491,89.7394917692185,16.70118538,99.043303121853,1096.590346,63.0909317699888,67.9600792688506,8.23857437265123,98.3696328562539,55.93,76.0384183609829,2014
6019001202,4756,Fresno ,93725,Fresno,-119.7410277,36.7026849,69.7221892704149,99.63627241941553,96-100% (highest scores),0.228196,78.5040754355122,14.79852697,97.8977844914401,499.719553,23.3753274292129,73.6040069637619,8.92277851860831,99.7510889856876,71.905087,88.3248097792192,2014
6037203100,4839,Los Angeles,90033,Los Angeles,-118.1964766,34.059079,69.1390607987754,99.62373008905054,96-100% (highest scores),0.031534,48.3778168451334,12.66465728,85.6621349446123,2969.862976,90.5076711987028,64.4099248364666,7.80821917808219,96.5276913503423,58.774153,79.2191592865161,2014
6037531301,5601,Los Angeles,90023,Los Angeles,-118.1822336,34.0217436,68.9128888953818,99.61118775868556,96-100% (highest scores),0.022396,42.3525651270577,12.73055897,87.9405840886203,4336.914414,97.6924036422602,68.2046375389332,8.26827494241726,98.4940883634101,51.90351,71.0739678183859,2014
6077000801,6692,San Joaquin,95203,Stockton,-121.3145235,37.9405169,68.626304982277,99.59864542832058,96-100% (highest scores),0.022731,42.7840818283522,9.293110283,42.7492447129909,1582.729128,75.0031183734564,65.7292458717276,7.96811734755728,97.1873055382701,90.809155,93.788200074841,2014
6031001100,6613,Kings ,93230,Hanford,-119.6308433,36.3080545,68.6177685856289,99.5861030979556,96-100% (highest scores),0.220362,77.7688988333067,15.60074064,98.6530715005035,329.351956,12.6855432206561,60.9068342597578,7.38356164383562,93.8767890479154,90.16,93.7133591118872,2014
6065031300,2651,Riverside ,92504,Riverside,-117.4058257,33.9303688,68.617450778466,99.57356076759062,96-100% (highest scores),0.464968,92.4884129774652,12.61317964,83.5095669687815,3071.534981,91.355868778845,69.8287626326217,8.46514729058068,99.0168014934661,56.92784,77.3107147311962,2014
6071005500,8618,San Bernardino,92405,San Bernardino,-117.2905586,34.124986,68.3501278364384,99.56101843722564,96-100% (highest scores),0.859476,99.0730381972191,11.94460931,69.662638469285,1711.477709,76.9739303979045,59.0761107231925,7.16159534489029,91.5619166148102,104.929527,97.2184108768866,2014
6071001504,5676,San Bernardino,91764,Ontario,-117.6199919,34.0670436,68.2917146506013,99.54847610686065,96-100% (highest scores),0.484229,93.0957327792872,13.88005734,96.1480362537764,1114.309016,63.7645004365723,69.4614994067491,8.42053582252394,98.954573739888,53.379283,72.944991892229,2014
6071001305,5348,San Bernardino,91764,Ontario,-117.62795,34.0845072,68.0812726017762,99.53593377649568,96-100% (highest scores),0.517951,94.0067124820201,13.84325052,95.8710976837865,4314.188789,97.5926156916552,65.5279527453192,7.9437507576676,97.0877411325451,56.010982,76.2504677560185,2014
6019002502,5431,Fresno ,93702,Fresno,-119.7634654,36.7540827,68.0729450109602,99.52339144613069,96-100% (highest scores),0.366917,88.1252996643759,14.40736986,97.1047331319235,1817.35548,78.3584882125483,59.7384791714731,7.24184749666626,92.3584318606098,93.5,94.7112386179369,2014
6037402702,6313,Los Angeles,91767,Pomona,-117.7259547,34.0640498,68.0374871249422,99.51084911576571,96-100% (highest scores),0.341198,86.5111075595333,13.67564026,94.8262839879154,763.875096,43.7320693526257,67.2735841065847,8.15541277730634,98.0087118855009,57.438709,77.9343894224772,2014
6037291220,3353,Los Angeles,90247,Gardena,-118.286709,33.8771395,67.6733474924533,99.49830678540073,96-100% (highest scores),0.0,0.0,12.25124054,73.2754279959718,3159.526026,91.9670699763004,72.537856099058,8.79355073342223,99.5644057249533,56.552224,76.9365099164276,2014
6071005400,6590,San Bernardino,92405,San Bernardino,-117.2908999,34.1322998,67.5278742935373,99.48576445503573,96-100% (highest scores),0.878641,99.2328591976986,11.92600682,69.5367573011078,1238.254677,67.5439690657353,60.0450279579257,7.27906412898533,92.7940261356565,104.645918,97.1934638892354,2014
6099002301,7841,Stanislaus ,95351,Modesto,-121.0188436,37.6049206,67.4891000180893,99.47322212467077,96-100% (highest scores),0.081377,61.0995684832987,10.17926221,51.1203423967774,1473.214492,73.1445677934389,62.3697819627235,7.56091647472421,95.1586807716241,55.213826,75.2900087314457,2014
6037531302,6709,Los Angeles,90023,Los Angeles,-118.1827241,34.0169019,67.3292331631898,99.46067979430579,96-100% (highest scores),0.021277,40.9940866229823,12.7313607,87.9657603222558,4248.567273,97.3930397904453,73.8722233286515,8.95526730512789,99.7759800871189,50.736956,69.5771485593115,2014
6065030502,2220,Riverside ,92507,Riverside,-117.3560514,33.9857419,67.2470202699742,99.4481374639408,96-100% (highest scores),0.594989,95.5889403867668,12.54894323,80.9541792547835,2590.564273,87.3643507546464,66.6413009623493,8.07867620317614,97.809583074051,52.894378,72.3836846700761,2014
6037204700,4972,Los Angeles,90023,Los Angeles,-118.2124515,34.0309821,66.9575992230599,99.43559513357582,96-100% (highest scores),0.021722,41.4735496244206,12.70465005,87.273413897281,3600.760996,94.8609205438443,65.9445971671015,7.99430233967754,97.2993154947106,52.592966,72.1342147935637,2014
6037433700,3294,Los Angeles,91733,South El Monte,-118.0588991,34.0468938,66.9097564324694,99.42305280321084,96-100% (highest scores),0.063222,57.1200255713601,12.81850332,89.463746223565,2807.961903,89.1106398902333,77.2999130936402,9.3708328282216,99.9377722464219,42.27,54.7711113882999,2014
6037206032,5275,Los Angeles,90033,Los Angeles,-118.2246242,34.046259,66.8288951456784,99.41051047284586,96-100% (highest scores),0.02447,44.2863992328592,12.66939559,85.8257804632427,3017.142481,90.9567169764251,67.5491521611839,8.18875015153352,98.2202862476665,60.56,81.0402893850568,2014
6037534203,3204,Los Angeles,90201,Bell,-118.1514821,33.9583801,66.8057331061644,99.39796814248088,96-100% (highest scores),0.012588,31.9642000958926,12.63530512,84.4033232628399,769.287972,44.1312211550455,67.3902738846969,8.16947508788944,98.070939639079,38.471111,47.3244355744044,2014
6037204920,2598,Los Angeles,90023,Los Angeles,-118.1974975,34.0175004,66.6950047995861,99.3854258121159,96-100% (highest scores),0.020017,39.875339619626,12.72307083,87.7517623363545,2973.705969,90.5201446925284,71.52678238011,8.67099042308159,99.3279402613566,52.16,71.5105401022826,2014
6065042505,3639,Riverside ,92553,Moreno Valley,-117.2825158,33.9293086,66.4509520165155,99.3728834817509,96-100% (highest scores),0.666863,96.5159021895477,11.34994134,64.4133937562941,2588.805409,87.3269302731695,59.746116951793,7.24281731118923,92.3833229620411,63.296537,83.4227267057503,2014
6037199700,3411,Los Angeles,90031,Los Angeles,-118.2202429,34.0678503,66.3255134310402,99.36034115138592,96-100% (highest scores),0.03137,48.2979063448937,12.6187401,83.7109768378651,3147.480912,91.8672820256954,69.9282751919821,8.47714874530246,99.0416925948973,35.86,42.5346139453661,2014
6037205120,3618,Los Angeles,90023,Los Angeles,-118.2117956,34.0187546,66.1888219321603,99.34779882102094,96-100% (highest scores),0.01896,38.8524852165575,12.71432857,87.6132930513595,607.697829,30.9467381813646,66.5036551995914,8.06206812947024,97.7598008711885,52.16,71.5105401022826,2014
6037534201,4439,Los Angeles,90201,Bell,-118.1672627,33.9580353,65.8187336137689,99.33525649065596,96-100% (highest scores),0.011827,31.2290234936871,12.63618327,84.441087613293,5297.548163,99.0520144692528,72.7732389196199,8.82203903503455,99.6017423771002,38.54,47.5739054509168,2014
6037530602,1590,Los Angeles,90063,Los Angeles,-118.1716259,34.0527788,65.6342908138576,99.32271416029099,96-100% (highest scores),0.033491,49.0810292472431,12.69956118,87.134944612286,3546.779315,94.5865036796807,67.8659257768891,8.2271790520063,98.3074051026758,39.318031,49.3451415741549,2014
6037531602,4494,Los Angeles,90022,Los Angeles,-118.1647906,34.0186759,65.6224226199401,99.31017182992599,96-100% (highest scores),0.023372,43.4073837302222,12.74121042,88.2049345417925,2321.566238,84.4455531994512,60.1134477876648,7.2873075524306,92.8811449906658,61.58,82.1130098540601,2014
6071005600,7101,San Bernardino,92410,San Bernardino,-117.2922119,34.1173182,65.5568307037086,99.29762949956101,96-100% (highest scores),0.839677,98.8812529966438,11.98532244,70.1283987915408,1911.016306,79.5434701259823,58.2476382308877,7.06121954176264,90.3422526446795,126.601577,98.7651241112636,2014
6071001813,4576,San Bernardino,91761,Ontario,-117.6422818,34.0482829,65.5431822303097,99.28508716919605,96-100% (highest scores),0.422008,90.762346172287,13.86611467,96.0599194360524,489.886711,22.7391792441063,70.6187670725053,8.56091647472421,99.1785936527691,42.311942,54.9457403018585,2014
6037530700,2213,Los Angeles,90063,Los Angeles,-118.183979,34.0592143,65.5413530186545,99.27254483883105,96-100% (highest scores),0.034083,49.3367428480102,12.67467715,86.0775427995972,3582.118766,94.773606087065,71.359192564387,8.65062431809916,99.3030491599253,42.62894,55.7689908943495,2014
6037534302,3673,Los Angeles,90201,Bell,-118.1755664,33.9593595,65.4109018081743,99.26000250846607,96-100% (highest scores),0.011423,30.669649992009,12.6400215,84.579556898288,3449.785204,93.9004615192715,69.0825251448874,8.37471208631349,98.8301182327318,38.269583,46.9502307596358,2014
6029002301,9743,Kern ,93307,Bakersfield,-118.9452577,35.3590376,65.4035277396343,99.2474601781011,96-100% (highest scores),0.364268,87.9654786638964,16.70742721,99.0684793554884,1108.548737,63.6272920044905,61.1951232166595,7.41847496666263,94.1754822650902,55.881311,75.9012099289011,2014
6019002800,5205,Fresno ,93703,Fresno,-119.7453702,36.7577993,65.3931856651367,99.23491784773611,96-100% (highest scores),0.370181,88.3490490650472,14.35118281,96.9284994964753,1706.566095,76.8866159411251,56.4137495328827,6.8388895623712,87.5544492843808,90.022365,93.5636771859798,2014
6029002100,3852,Kern ,93307,Bakersfield,-118.9985321,35.3604075,65.3833370572515,99.22237551737113,96-100% (highest scores),0.27521,82.5155825475468,16.94597652,99.496475327291,1246.082674,67.8059124360733,58.9408573424397,7.14522972481513,91.3130056004978,55.93,76.0384183609829,2014
6037433200,6163,Los Angeles,91731,El Monte,-118.0367895,34.0678011,65.3236706584704,99.20983318700614,96-100% (highest scores),0.091153,62.809653188429,12.81361436,89.4133937562941,1151.922002,65.186478732693,68.4297105681546,8.29555097587586,98.5687616677038,46.048817,62.2801546713234,2014
6037206010,3127,Los Angeles,90012,Los Angeles,-118.2302769,34.06898,65.1840070717524,99.19729085664116,96-100% (highest scores),0.030239,47.7065686431197,12.60399103,83.1445115810675,2525.292456,86.6658351004116,71.8620206914358,8.71160140623106,99.4399502177971,19.89,10.2532119246601,2014
6029002200,6537,Kern ,93307,Bakersfield,-118.9879161,35.3613217,65.0763653850395,99.18474852627618,96-100% (highest scores),0.288564,83.3786159501359,16.90970049,99.3705941591138,932.892898,55.2949981289759,57.0097293085855,6.91114074433265,88.6247666459241,55.93,76.0384183609829,2014
6037530802,3668,Los Angeles,90063,Los Angeles,-118.181318,34.052283,65.0044366010968,99.1722061959112,96-100% (highest scores),0.031202,48.2339779447019,12.69301951,86.9209466263847,3289.557096,92.865161531745,69.8300971664269,8.46526851739605,99.0292470441817,42.29,54.8958463265561,2014
6071001400,2923,San Bernardino,91762,Ontario,-117.6510112,34.0667963,64.9097891278293,99.15966386554622,96-100% (highest scores),0.450784,91.9130573757392,13.84554853,95.8836858006042,641.61728,33.728327304478,68.510247911295,8.30524912110559,98.6060983198507,49.712608,68.3297991767494,2014
6037432802,5821,Los Angeles,91731,El Monte,-118.0533005,34.0788602,64.7914444225445,99.14712153518124,96-100% (highest scores),0.093169,63.2891161898673,12.75859278,88.595166163142,1897.124424,79.3813147062492,68.9364732206305,8.35689174445387,98.7554449284381,46.281666,62.5296245478359,2014
6037532304,3987,Los Angeles,90040,Los Angeles,-118.1526793,33.9862905,64.7305682248955,99.13457920481625,96-100% (highest scores),0.01763,37.6698098130094,12.71427757,87.6007049345418,2875.435384,89.5971061494325,73.1686485329747,8.87004485392169,99.6888612321095,40.080125,51.116377697393,2014
6019001301,5653,Fresno ,93702,Fresno,-119.7499923,36.732259,64.4657428016892,99.12203687445127,96-100% (highest scores),0.296685,83.937989451814,14.57556932,97.4823766364552,519.848164,24.7474117500312,58.7756550711979,7.12522730027882,91.1263223397635,93.5,94.7112386179369,2014
6077001900,5592,San Joaquin,95205,Stockton,-121.2605554,37.9516762,64.3485582071945,99.1094945440863,96-100% (highest scores),0.022759,42.8160460284481,9.340854318,43.5422960725076,1225.865597,67.2446052139204,63.3114157903346,7.67499090798885,95.7560672059739,73.31611,88.8736435075465,2014
6077000100,3863,San Joaquin,95202,Stockton,-121.2853628,37.953996,64.3093570854574,99.09695221372131,96-100% (highest scores),0.022216,42.1607799264823,9.327219093,43.2527693856999,610.408,31.1712610702258,57.0401621649873,6.91477754879379,88.6869943995022,197.751825,99.9625795185231,2014
6037207102,2553,Los Angeles,90012,Los Angeles,-118.2395097,34.0592851,64.297546428419,99.08440988335633,96-100% (highest scores),0.026119,45.3571999360716,12.6254159,84.0256797583082,1750.089612,77.6100785830111,65.6386085748743,7.95720693417384,97.1748599875545,19.89,10.2532119246601,2014
6077000700,5269,San Joaquin,95206,Stockton,-121.2878729,37.9431727,64.2670746099849,99.07186755299135,96-100% (highest scores),0.02266,42.7201534281605,9.319488616,43.1646525679758,1443.805508,72.5333665959835,65.4530715488074,7.93465874651473,97.0504044803983,88.266373,93.3765747785955,2014
6037530801,6325,Los Angeles,90063,Los Angeles,-118.1883898,34.0508765,64.2407224043805,99.05932522262636,96-100% (highest scores),0.029765,47.4988013424964,12.69047604,86.7950654582075,3909.029339,96.120743420232,68.6747062028487,8.3252515456419,98.6807716241444,42.29,54.8958463265561,2014
6037404703,3178,Los Angeles,91706,Baldwin Park,-117.9903099,34.0641759,64.2004937951786,99.04678289226139,96-100% (highest scores),0.119027,66.7732140003196,12.90677146,90.193856998993,4806.726767,98.5780217038793,73.2311050426681,8.87756091647472,99.7013067828251,43.043189,56.6296619683173,2014
6071012500,4268,San Bernardino,92324,Colton,-117.3233041,34.0602092,64.0360399017236,99.0342405618964,96-100% (highest scores),0.723045,97.2031324916094,12.41571094,77.1022155085599,2255.311685,83.5474616440065,67.175614106284,8.14353254939993,97.9589296826385,56.57,76.9864038917301,2014
6019004404,3556,Fresno ,93650,Fresno,-119.792414,36.8444241,64.0325067694715,99.02169823153142,96-100% (highest scores),0.375895,88.6207447658622,13.60850345,94.3479355488419,1504.208091,73.7058750155919,67.4970832902061,8.1824463571342,98.1953951462352,104.221155,97.1186229262816,2014
6071001503,4195,San Bernardino,91764,Ontario,-117.6324246,34.0667083,63.9774751949657,99.00915590116644,96-100% (highest scores),0.472058,92.7281444781844,13.86949176,96.0976837865055,666.141711,35.9236622177872,61.3921396187994,7.44235664929082,94.3746110765401,54.04755,73.9428713982787,2014
6037226002,1604,Los Angeles,90021,Los Angeles,-118.2477686,34.0326196,63.9185327630687,98.99661357080146,96-100% (highest scores),0.018623,38.5807895157424,12.67542008,86.1530715005035,1728.723385,77.2732942497193,70.3352691313343,8.52648805915869,99.1039203484754,115.708874,97.8670325558189,2014
6037204820,2274,Los Angeles,90023,Los Angeles,-118.2058412,34.0238161,63.7106278424251,98.98407124043648,96-100% (highest scores),0.020693,40.5465878216398,12.71532935,87.6636455186304,4484.548257,97.9792940002495,67.9714804865418,8.23990786762032,98.3820784069695,52.16,71.5105401022826,2014
6037433501,1954,Los Angeles,91733,South El Monte,-118.0651222,34.0572554,63.6379296491804,98.9715289100715,96-100% (highest scores),0.068332,58.3027009749081,12.79470705,89.1742195367573,796.7023,46.251715105401,65.1340177537284,7.8959873924112,96.9135034225264,42.27,54.7711113882999,2014
6071001812,4321,San Bernardino,91761,Ontario,-117.6470474,34.0429101,63.5207623396864,98.9589865797065,96-100% (highest scores),0.405981,90.0271695700815,13.85765582,95.9466263846928,687.831931,37.6824248471997,62.4131140683416,7.56612922778519,95.1835718730554,42.817473,56.3053511288512,2014
6077003803,5281,San Joaquin,95231,French Camp,-121.2688218,37.885527,63.5020117044752,98.94644424934152,96-100% (highest scores),0.027319,46.124340738373,9.334952442,43.3786505538771,1506.854119,73.7308220032431,70.3871064927198,8.53279185355801,99.1288114499067,59.527682,80.0548833728327,2014
6107000302,3427,Tulare ,93631,Kingsburg,-119.4468987,36.4518121,63.4578592741316,98.93390191897655,96-100% (highest scores),0.33002,85.8878056576634,15.37697267,98.4516616314199,739.445441,41.7986778096545,60.2865549603016,7.30840101830525,93.0304915992533,45.600205,61.5566920294374,2014
6037433302,1595,Los Angeles,91732,El Monte,-118.0143495,34.0629878,63.3227833054952,98.92135958861157,96-100% (highest scores),0.099444,64.0083106920249,12.86158206,89.8665659617321,876.889243,51.939628289884,62.8291989191376,7.61655958297975,95.4947106409459,47.08,64.2759136834227,2014
6047001005,2406,Merced ,95348,Merced,-120.5116548,37.3162975,63.3085199799288,98.90881725824659,96-100% (highest scores),0.165781,73.0381972191146,11.46498302,65.4707955689829,893.849453,52.9749282774105,65.6272875638912,7.95575221238938,97.1375233354076,65.81746,85.1191218660347,2014
6037239202,4724,Los Angeles,90001,Los Angeles,-118.2649765,33.9856783,63.307043876145,98.8962749278816,96-100% (highest scores),0.008129,25.60332427681,12.67200943,85.9390735146022,924.449259,54.8459523512536,60.6566705018966,7.35325493999273,93.5532047293093,92.799176,94.4243482599476,2014
6037532302,4707,Los Angeles,90023,Los Angeles,-118.1751711,34.0096885,63.298714319979,98.88373259751661,96-100% (highest scores),0.020311,40.1949816205849,12.73381486,88.003524672709,3526.503615,94.4492952475989,74.8934371006794,9.07903988362226,99.8630989421282,41.517304,53.2618186353998,2014
6037239701,4261,Los Angeles,90003,Los Angeles,-118.2752632,33.966092,63.266111671667,98.87119026715163,96-100% (highest scores),0.004817,20.8566405625699,12.63609178,84.4284994964753,3414.320488,93.6759386304104,54.7447160272968,6.63656200751606,84.4928438083385,102.2,96.6446301609081,2014
6037530902,4160,Los Angeles,90063,Los Angeles,-118.1810137,34.0445158,63.214214011409,98.85864793678665,96-100% (highest scores),0.028534,46.9554099408662,12.70806033,87.3237663645519,544.336837,26.1070225770238,59.6716885623765,7.23384652685174,92.2713130056005,42.29,54.8958463265561,2014
6071000301,8795,San Bernardino,91763,Montclair,-117.6996325,34.063215,63.0665152426695,98.84610560642167,96-100% (highest scores),0.378514,88.7645836662937,13.7513544,95.2668680765357,660.836015,35.4247224647624,65.5924432492991,7.95150927385138,97.1126322339763,54.611435,74.5166521142572,2014
6071012400,3617,San Bernardino,92408,San Bernardino,-117.2948174,34.0741251,62.958130754469,98.8335632760567,96-100% (highest scores),0.777876,98.3538436950615,12.06854957,70.8585095669688,2245.408088,83.397779718099,66.710196846796,8.08704085343678,97.8469197261979,86.083324,92.9025820132219,2014
6037531503,3116,Los Angeles,90063,Los Angeles,-118.174744,34.0294089,62.9104074848709,98.8210209456917,96-100% (highest scores),0.024844,44.5740770337222,12.73081742,87.9531722054381,3506.905349,94.312086815517,59.9829902618131,7.27154806643229,92.6944617299316,57.187748,77.6599725583136,2014
6099001500,6551,Stanislaus ,95358,Modesto,-121.0374635,37.6349769,62.8840955437434,98.80847861532672,96-100% (highest scores),0.072062,59.0378775771136,10.07252279,50.138469284995,867.917424,51.2910066109517,65.3092771849557,7.91720208510122,96.9881767268202,60.974164,81.327179743046,2014
