census_tract,latitude,longitude,delta_2014_2021
6037106646,34.2797379,-118.4939447,3.8152051797743987
6037106648,34.2930983,-118.4558345,-3.1229678989856
6037106649,34.2892618,-118.4606541,2.5701091339422035
6037107010,34.3020803,-118.4467204,4.836233258821903
6037107020,34.2975505,-118.4504793,1.8978685665414048
6037108101,34.2793058,-118.5416524,5.027625187212802
6037108102,34.2804584,-118.5550665,1.8554861449483049
6037108103,34.2864236,-118.5400017,-3.607811915661099
6037108104,34.2943135,-118.5460083,-4.684739977936779
6037108201,34.2868634,-118.564234,-0.8512765801024997
6037108202,34.286095,-118.5796806,0.8259078005133986
6037109100,34.2771693,-118.4631511,0.3508953473028953
6037109200,34.277998,-118.4746272,-4.950682962609498
6037109300,34.2711982,-118.4804333,3.712309282698101
6037109400,34.2687178,-118.4556969,2.187936966932007
6037109500,34.2703268,-118.4389293,15.595977661443406
6037109601,34.2593157,-118.4495333,0.18923496299240128
6037109603,34.2536518,-118.4654157,8.475282976910801
6037109604,34.2615445,-118.4653518,8.076736141731796
6037109700,34.2619343,-118.4808881,-5.902451963078697
6037109800,34.2537115,-118.4815974,-1.9189961934715
6037111100,34.2683099,-118.4950694,8.7058242318633
6037111201,34.2748338,-118.5101489,1.731245956856995
6037111202,34.2684432,-118.5148271,10.3410278406307
6037111204,34.2619679,-118.5474393,-2.0428751980839017
6037111205,34.2540547,-118.5352005,2.199830353173798
6037111206,34.2690645,-118.5343557,-2.9175191267326
6037111301,34.261129,-118.5157706,5.0018393513242
6037111302,34.2539511,-118.5128425,9.880654289225404
6037111400,34.2578116,-118.496182,-3.9538060208550014
6037113101,34.2654115,-118.5852975,-0.14493323438290062
6037113102,34.2660306,-118.5686167,2.2089837864567023
6037113211,34.2674995,-118.6227865,0.2783865580978997
6037113212,34.2606869,-118.6024313,3.4585951872875
6037113213,34.2519958,-118.6071365,1.8883794048180995
6037113231,34.2266028,-118.6502378,3.7806556950677006
6037113232,34.225826,-118.6125452,-4.055619563700002
6037113233,34.2269621,-118.6012203,19.1592400417057
6037113234,34.2257746,-118.5939793,-0.26297318573439554
6037113235,34.2382513,-118.651677,0.7554184014274998
6037113237,34.244544,-118.6117577,15.956969308040598
6037113301,34.2440427,-118.5583429,3.1278507317152027
6037113303,34.2440789,-118.5790731,4.678205882954003
6037113321,34.2533539,-118.5918392,16.950240931005602
6037113322,34.2536788,-118.5721382,-1.4992305317765933
6037113401,34.2272273,-118.5626938,3.362274126909398
6037113421,34.2335792,-118.5830621,9.443969153748306
6037113422,34.2242131,-118.5809624,10.099856381104097
6037115101,34.2394391,-118.5112305,9.1927022335719
6037115104,34.2374909,-118.5226461,21.677112202728008
6037115201,34.2441108,-118.5382749,12.1314814234388
6037115202,34.2332349,-118.5376549,10.531010689462
6037115301,34.2422846,-118.548089,4.940616672378798
6037115302,34.2259651,-118.5503049,16.997964488631197
6037115401,34.2248079,-118.515127,7.493557942320599
6037115403,34.2247342,-118.5317299,15.6813628312307
6037115404,34.2255624,-118.5416703,11.099205110155104
6037117101,34.2391374,-118.4621302,16.645157480460202
6037117102,34.2481946,-118.4598237,8.686904606932998
6037117201,34.2426724,-118.4700895,5.390261332592708
6037117202,34.2429124,-118.4788675,7.4696489707695015
6037117301,34.2421587,-118.4896512,10.407717742477
6037117302,34.238143,-118.4987424,12.5142438739393
6037117303,34.2281097,-118.4912814,11.128230580186802
6037117404,34.2284788,-118.479077,2.3607833393571056
6037117405,34.2337312,-118.4702311,4.249864958248999
6037117407,34.2301059,-118.4703117,16.504950330856502
6037117408,34.2248464,-118.4703709,28.6788708122398
6037117510,34.233678,-118.4621485,5.387118679616002
6037117520,34.2300853,-118.4621861,23.969223407334
6037117530,34.2264373,-118.4643776,20.1521914999281
6037119001,34.2351095,-118.4203143,18.047928410963998
6037119002,34.2469249,-118.4275349,14.117726759113104
6037119201,34.2462338,-118.440639,15.699500223034306
6037119202,34.2547197,-118.4424803,8.1480148968445
6037119310,34.2450202,-118.4516702,-7.371931257601201
6037119320,34.2369427,-118.4547256,9.472684274774807
6037119340,34.233609,-118.4519009,12.609938432664997
6037119341,34.2371667,-118.4458757,11.919595149280305
6037119342,34.2407688,-118.4472671,14.233969231566299
6037119400,34.2378874,-118.4353682,14.644383084905602
6037119700,34.2207731,-118.4257669,-3.332863287935904
6037119800,34.2329132,-118.4291943,16.885613958332197
6037119900,34.2278369,-118.4412802,17.978628627518603
6037120010,34.2191995,-118.4622655,34.1359354481466
6037120020,34.2188235,-118.4548516,25.709990598720005
6037120030,34.2152447,-118.451843,19.3552627581454
6037120103,34.2297196,-118.4517984,18.3226378535664
6037120104,34.223963,-118.4493666,17.5071265729365
6037120105,34.2340798,-118.4488025,11.979104486991105
6037120106,34.223102,-118.4563804,17.805895514682696
6037120107,34.226419,-118.4563804,26.1882423382376
6037120108,34.2300529,-118.4563783,16.041252975644298
6037120300,34.2152914,-118.4408399,24.7520214817224
6037120400,34.2188821,-118.4323396,14.3799121601404
6037121010,34.223913,-118.403944,9.226876512959805
6037121020,34.2121219,-118.4020625,13.812008791992405
6037121101,34.224417,-118.3654295,8.297845563322
6037121102,34.2375326,-118.3841883,-3.8813266511842954
6037121210,34.2402959,-118.4039928,-7.3766785911941
6037121221,34.2276073,-118.3955564,1.7186400035669962
6037121222,34.2321411,-118.3919494,9.192428507395306
6037121600,34.211069,-118.4105915,16.355354314489198
6037121801,34.2114871,-118.3928771,6.240008495044002
6037121802,34.2192112,-118.3913647,17.046931935395193
6037121900,34.217858,-118.3831998,18.6898330162226
6037122000,34.2147689,-118.4183782,9.8693561231769
6037122120,34.2107757,-118.3719094,2.4158323217036966
6037122121,34.2142143,-118.3705556,9.763134174325998
6037122122,34.2197648,-118.3736105,1.820460107239299
6037122200,34.2143159,-118.3594527,8.445073589974804
6037122410,34.2044832,-118.3919739,15.188279705962096
6037122420,34.20361,-118.3832842,17.1370513014041
6037123010,34.2027436,-118.3745717,-2.2750346133672963
6037123020,34.2047368,-118.3664946,13.764083609383697
6037123103,34.192132,-118.365403,14.438709684524
6037123104,34.1828906,-118.3650028,-5.823041462335198
6037123203,34.1967006,-118.3916113,8.432460704209
6037123204,34.193936,-118.3943295,6.8657830730005
6037123205,34.1945637,-118.3835614,10.692133121056003
6037123206,34.1937075,-118.3748665,8.025526181253596
6037123301,34.2003101,-118.4001225,19.296107257446096
6037123303,34.1972751,-118.4116037,21.1648035129337
6037123304,34.1965389,-118.4060882,-0.46053335116440053
6037123410,34.1993793,-118.4214325,12.2065172022713
6037123420,34.193033,-118.4146718,10.3090804958724
6037123510,34.1953384,-118.4290714,-1.7270106163726027
6037123520,34.1884912,-118.423608,14.543212597319101
6037123601,34.1774941,-118.4162038,-3.011873250655899
6037123602,34.1812199,-118.4263255,10.682604693089004
6037123700,34.1848596,-118.4095169,7.241939063516298
6037123800,34.1797368,-118.4014361,2.4941647126872084
6037123901,34.1854544,-118.3938003,7.982519355948206
6037123902,34.1758783,-118.3922288,6.912068173270299
6037124000,34.1619336,-118.4045529,2.926993275428803
6037124102,34.1757824,-118.3833988,9.769405645974398
6037124103,34.1884919,-118.3834122,14.6409785886814
6037124104,34.1848613,-118.38341,6.553277644933701
6037124105,34.1812289,-118.3834061,-3.925166275201903
6037124201,34.1848664,-118.3746763,10.6665506200345
6037124203,34.1776041,-118.374665,6.7601465904956015
6037124204,34.1739725,-118.3746553,26.192009014759897
6037124300,34.1757378,-118.3642963,10.125159803792997
6037124400,34.1739658,-118.4114177,-7.0265837630909935
6037124500,34.1722741,-118.4267703,5.4942285883115005
6037124600,34.1620692,-118.4269321,10.154226776645501
6037124700,34.1621485,-118.414869,4.8209846875687
6037124902,34.1702439,-118.4008746,0.657417406916899
6037124903,34.1666099,-118.4008675,10.199958274064798
6037125100,34.1648811,-118.3921251,5.331389099302001
6037125200,34.1656901,-118.3839912,-0.39372350708389803
6037125310,34.1695168,-118.366031,4.618254491989703
6037125320,34.1666765,-118.3701944,9.205185206105803
6037125401,34.1626066,-118.3743046,6.721757144867404
6037125402,34.1566827,-118.3740062,10.7467921340575
6037125501,34.1622937,-118.3657855,7.7146882637231045
6037125502,34.1566286,-118.3655446,6.380708344435298
6037125600,34.1578941,-118.3568613,6.972937631990803
6037127102,34.2060073,-118.4445253,19.85525656487311
6037127103,34.2043745,-118.4301703,15.217900741406702
6037127104,34.2051758,-118.4357986,22.359752331242596
6037127210,34.2066365,-118.4596472,27.396020644969497
6037127220,34.2047824,-118.4531264,18.468934108199207
6037127300,34.2084003,-118.4697535,12.520925137887602
6037127400,34.2102531,-118.4782103,21.720527289527205
6037127520,34.2184163,-118.4697511,13.922728869466205
6037127603,34.1957245,-118.4800026,16.8153532924456
6037127604,34.1993151,-118.479788,12.551009354333402
6037127605,34.189727,-118.4847378,4.781581207990698
6037127606,34.1902662,-118.4777891,10.568024519639998
6037127711,34.1879585,-118.4698195,17.069552742881193
6037127712,34.1974208,-118.4700785,4.358698217484509
6037127803,34.1975155,-118.4530799,10.495203292454704
6037127804,34.1974926,-118.4618228,13.818262783096294
6037127805,34.1921963,-118.4576889,10.980004399083398
6037127806,34.1885731,-118.4572359,3.0619917265473973
6037127910,34.1975649,-118.4443624,11.437374106478401
6037127920,34.1975655,-118.4356225,21.8008998423319
6037128101,34.1902993,-118.4356174,12.317502926461799
6037128102,34.1902959,-118.4443506,13.185149463060199
6037128210,34.1835838,-118.4443453,16.488981400611202
6037128220,34.1835533,-118.4355767,13.930290729233501
6037128302,34.1838638,-118.4605367,12.221632679565296
6037128303,34.1830757,-118.4523813,19.929283158048
6037128400,34.1765494,-118.4588522,10.4293649946489
6037128500,34.1703043,-118.4443439,14.944242364631098
6037128601,34.1784585,-118.4410821,18.572185163441397
6037128602,34.1712144,-118.4356063,15.1228309517908
6037128702,34.160869,-118.439318,8.302850557330704
6037128801,34.1682378,-118.4651573,6.189680745945598
6037128802,34.1684788,-118.4552597,-2.829639801156894
6037128910,34.1616765,-118.4585185,11.551374258260598
6037131010,34.214735,-118.5382539,18.165245479701603
6037131020,34.2001766,-118.5395023,29.141691483182797
6037131100,34.2146245,-118.5056231,20.462665092333204
6037131200,34.2147262,-118.514231,15.414712862805299
6037131300,34.2146599,-118.5229633,10.0437410886735
6037131400,34.2145917,-118.5316957,15.936745283748401
6037131600,34.214718,-118.551356,10.618670931242498
6037131701,34.2046643,-118.5578906,9.7615802478632
6037131702,34.2035942,-118.5476933,18.216253798201397
6037131800,34.2047091,-118.527308,16.5421555561239
6037131900,34.2047193,-118.5098593,14.824930231014001
6037132001,34.1920691,-118.514195,22.1244390521931
6037132002,34.1948951,-118.507196,6.241885960744902
6037132101,34.1902625,-118.4956552,2.6774517289074
6037132102,34.2020955,-118.497369,13.311795973647598
6037132300,34.1974433,-118.5273253,12.519004960678998
6037132501,34.1968245,-118.548597,10.156556211101503
6037132502,34.1911391,-118.5469513,18.448604797157802
6037132700,34.1888959,-118.5257626,11.618811607790796
6037132900,34.1831957,-118.5281458,17.401814068355296
6037133000,34.196082,-118.5571125,10.818422700189004
6037133100,34.1852284,-118.5442623,10.7206006750148
6037134001,34.2029146,-118.5917267,11.787208653749303
6037134002,34.2026924,-118.5855271,9.969643107304098
6037134101,34.2143034,-118.5666433,11.1783767881352
6037134103,34.2185595,-118.5814401,12.779973614632603
6037134104,34.2119534,-118.5753847,14.280745461636798
6037134201,34.2139885,-118.5912335,7.524109559805503
6037134302,34.2136956,-118.6209257,13.630719944982001
6037134303,34.203248,-118.611899,14.2916551546679
6037134304,34.213933,-118.6102868,9.430027386134299
6037134305,34.217634,-118.6016952,11.702686202500203
6037134306,34.2119148,-118.6017021,-1.7987351170852008
6037134421,34.202023,-118.64714,0.5178797495909002
6037134422,34.2024601,-118.6306683,-0.443067376162098
6037134423,34.2138397,-118.6341913,-0.6459086689831004
6037134424,34.2135699,-118.6565649,8.319415078985609
6037134520,34.198294,-118.59964,19.8826979077298
6037134521,34.2046284,-118.5952099,14.200383004983202
6037134522,34.2046744,-118.6017183,22.188737974520905
6037134710,34.2023735,-118.5779426,23.851838646214
6037134720,34.2046449,-118.5688121,18.8837218259066
6037134800,34.1955756,-118.5715501,13.767342614748998
6037134901,34.1873507,-118.5606591,-0.003141042481594525
6037134903,34.1924692,-118.5916957,17.9627023284804
6037134904,34.1913886,-118.5802111,1.2003069827197095
6037134905,34.1833588,-118.5842954,18.8569756498392
6037135102,34.1886366,-118.6174552,-9.992618798001601
6037135111,34.1924609,-118.6102388,5.0356972809039
6037135113,34.1810129,-118.6059583,16.577730216040703
6037135114,34.1904438,-118.603662,8.865397930200295
6037135201,34.1903616,-118.6261323,-5.287634963698702
6037135202,34.1888179,-118.6369084,5.629852411232502
6037135203,34.1918593,-118.6570809,1.5795989805533992
6037137103,34.1744847,-118.6013402,18.583057997980802
6037137104,34.1737607,-118.5849467,11.4285086629219
6037137201,34.1732437,-118.6156256,12.653261652038701
6037137301,34.176253,-118.6340417,-4.965926180721901
6037137302,34.177348,-118.6541956,2.0120939864799006
6037137401,34.1590075,-118.6102529,-6.6477607119207995
6037137402,34.1554628,-118.6249487,8.5556891104276
6037137501,34.1649322,-118.5767994,11.878866256840702
6037137502,34.1634518,-118.5976916,4.131640982708998
6037137504,34.1480383,-118.5720594,-6.26787984283048
6037138000,34.1488008,-118.5910501,4.436977753458771
6037139001,34.1754113,-118.511718,8.1480602055939
6037139200,34.1756962,-118.5246447,-1.9882886525371006
6037139301,34.1781538,-118.5581266,5.863477267136997
6037139302,34.1767231,-118.5383656,19.317197597431303
6037139303,34.1762844,-118.5333073,1.7566262843388003
6037139401,34.1696955,-118.537583,8.041562242906203
6037139402,34.1677649,-118.5517782,-2.3935116745521015
6037139502,34.1628402,-118.5263111,6.072858100834001
6037139503,34.167785,-118.5245194,0.6009740712994045
6037139504,34.1670182,-118.5202503,9.629139438369194
6037139600,34.1640599,-118.5101001,8.729554632819497
6037139701,34.157429,-118.4954117,-11.923979307964599
6037139702,34.136387,-118.509738,-3.6701014474102998
6037139703,34.144579,-118.5320785,6.541232210600672
6037139801,34.1527206,-118.5455805,8.7004584348069
6037139802,34.142864,-118.5563556,-6.378752721714179
6037141101,34.151167,-118.4243044,11.983234190176695
6037141102,34.1494929,-118.4318823,9.2714906002103
6037141201,34.1519021,-118.4426826,0.5291786927304969
6037141202,34.1471798,-118.4423602,4.161794649114201
6037141302,34.1536798,-118.46283,5.030277782394702
6037141303,34.1549353,-118.4552476,9.429469306184501
6037141304,34.1509932,-118.4526303,4.903331658374103
6037141400,34.157489,-118.4760491,-6.37537598874
6037141500,34.1404819,-118.4786421,-8.95609345253245
6037141600,34.138911,-118.461044,-4.5852689998187
6037141700,34.1379878,-118.4376439,-6.40323267775285
6037143100,34.1480353,-118.3559057,3.221250935424301
6037143200,34.1494399,-118.3720618,-0.7078802051419011
6037143300,34.152183,-118.3866139,6.621625771307601
6037143400,34.1538507,-118.4110998,-3.012898343587702
6037143500,34.1476412,-118.40678,10.685788149934499
6037143602,34.1450296,-118.3855058,-1.6289037474194021
6037143603,34.1442858,-118.3727317,7.8058237908783
6037143604,34.1420581,-118.3681384,10.615898579192699
6037143700,34.1291853,-118.3567733,-5.507862229118501
6037143800,34.135557,-118.3805891,-3.594696830222901
6037143901,34.1321322,-118.4000483,0.8918223462782002
6037143902,34.1358007,-118.4214241,-8.64287630450963
6037181000,34.1452669,-118.2043862,-4.604107197007302
6037181300,34.1360845,-118.2236529,-3.0948451621904027
6037181400,34.1367194,-118.2088736,1.0218992566739935
6037181500,34.1347808,-118.1928507,8.5515166973249
6037181600,34.1297234,-118.2097406,-6.161667522364301
6037183101,34.1222377,-118.1823583,5.884912733660602
6037183103,34.1156486,-118.1749059,8.6689000290326
6037183104,34.1236781,-118.1723137,-4.0244273471139
6037183220,34.1199723,-118.1892861,-5.808409240580595
6037183221,34.1254321,-118.1909386,1.7628764165464013
6037183222,34.1291804,-118.1973377,0.3963120978447989
6037183300,34.1210001,-118.2008163,-3.1832788012909
6037183401,34.1216662,-118.2092262,4.097647016779302
6037183402,34.1257206,-118.2164099,-1.6986456854578016
6037183510,34.1154022,-118.2030827,0.5811438042623998
6037183520,34.1109412,-118.2015849,7.657371199375696
6037183610,34.1140024,-118.1948974,1.1168176229388038
6037183620,34.115176,-118.1898523,2.4992031186367
6037183701,34.1093059,-118.1878598,0.4499099336482004
6037183702,34.1048444,-118.1836835,-2.699344263923699
6037183810,34.107365,-118.1978495,7.156014561838305
6037183820,34.1039592,-118.1971252,2.711548191636595
6037185100,34.1048825,-118.2103941,-21.2666288912536
6037185202,34.0950598,-118.2170631,-8.389993738064597
6037185203,34.1001272,-118.2316884,12.932501037043494
6037185204,34.1029039,-118.22326,-11.226383831953697
6037185310,34.0922029,-118.2226256,18.154781864323198
6037185320,34.0887194,-118.2242419,7.530830560905905
6037186100,34.1284623,-118.2299818,1.4462850755821037
6037186201,34.1213123,-118.2188456,-7.995905244042699
6037186202,34.1200291,-118.2241897,7.4972843180058
6037186203,34.1150031,-118.2153417,-6.5854755133588
6037186301,34.1223506,-118.2404336,17.967096957235604
6037186302,34.1126744,-118.228857,2.4220241523023063
6037186401,34.1174815,-118.2455126,4.604999734975706
6037186403,34.1118266,-118.2394938,11.3429137343878
6037186404,34.1067595,-118.2354293,4.836903716220604
6037187101,34.1160806,-118.2602407,-0.09512387782259424
6037187102,34.1090483,-118.2514556,17.940263898717703
6037187200,34.1036004,-118.2473892,-7.7539880313781
6037187300,34.1016085,-118.2567268,3.6439897321596995
6037188100,34.1366071,-118.2703438,-7.2951378852373026
6037188201,34.1124175,-118.2723964,15.947346286724503
6037188202,34.1163982,-118.2797464,2.072757789600402
6037188300,34.1207814,-118.2647639,0.08241850459050681
6037189101,34.1047367,-118.288505,2.471988574827801
6037189102,34.1126008,-118.2884331,11.822943582403699
6037189201,34.1035829,-118.2961605,11.404231409917404
6037189202,34.1113224,-118.2957566,4.7054464328838
6037189300,34.1112674,-118.3093146,3.4444247598796984
6037189400,34.1200812,-118.3211428,-1.8310313810946894
6037189500,34.1084106,-118.3212809,3.5169474957843008
6037189600,34.1113557,-118.3297619,10.336056493179601
6037189701,34.1319418,-118.3345237,4.1809326604576
6037189702,34.1124841,-118.3410171,4.923167827568999
6037189800,34.0982925,-118.3590366,9.4174069826087
6037189902,34.0961801,-118.3490051,9.852805194265997
6037189903,34.1025152,-118.3477123,14.280451749525401
6037189904,34.0997191,-118.3467929,3.3133612613719983
6037189905,34.100603,-118.3515882,3.856650802829698
6037190100,34.0994853,-118.3416948,18.850163679500003
6037190201,34.1033578,-118.329714,16.296895344758397
6037190202,34.1034022,-118.3355353,3.141851394505899
6037190301,34.1037946,-118.315197,-3.2160600449269054
6037190401,34.1035718,-118.3027866,11.261674700918697
6037190402,34.1035491,-118.3071514,3.6594525766813035
6037190510,34.0999771,-118.3113901,0.8147129798079007
6037190520,34.0999328,-118.3038048,6.8220476414097035
6037190700,34.0986626,-118.3336722,7.361241528963397
6037190801,34.0943767,-118.3244586,11.802474895859
6037190802,34.0943604,-118.3299158,11.446530808470605
6037190901,34.0944222,-118.3124771,5.520334756538496
6037190902,34.094395,-118.319013,-3.8490228055879996
6037191000,34.1009548,-118.321677,-3.3507943549049983
6037191110,34.0965841,-118.3049408,-6.6640123653765
6037191120,34.0929287,-118.304794,-3.5058383688238024
6037191201,34.0985767,-118.2961735,1.0382195616756036
6037191203,34.0931674,-118.2939076,5.900664982984196
6037191204,34.0930661,-118.2982812,3.7101177618413033
6037191301,34.0923345,-118.2865853,2.9572815204042016
6037191302,34.0962277,-118.2884036,12.0993478320392
6037191410,34.0887621,-118.2881169,1.7421504646601988
6037191420,34.0851215,-118.2881029,-8.159290460245394
6037191500,34.0872608,-118.296037,12.7519039984168
6037191610,34.0863828,-118.3059569,9.7568928755203
6037191620,34.0885866,-118.3027253,5.7503873872651
6037191710,34.0855323,-118.3192272,-2.964183303290298
6037191720,34.0887897,-118.3123611,5.9304860361446
6037191810,34.088924,-118.3277122,12.795264039322099
6037191820,34.0852963,-118.3277048,-2.492525613318392
6037191901,34.0906829,-118.3383611,-6.370167910543799
6037191902,34.0837728,-118.3388222,-4.3262630180804
6037192001,34.0852271,-118.3472967,-0.5036240604293987
6037192002,34.0835415,-118.3553201,15.3517566270866
6037192300,34.079743,-118.3284923,-1.212512809192301
6037192410,34.0798577,-118.3181008,5.637063056554805
6037192420,34.0798801,-118.3113323,7.406709426993096
6037192510,34.079869,-118.3068568,11.262715246906197
6037192520,34.0799255,-118.3024972,-6.036148083580997
6037192610,34.081365,-118.2961539,-1.5841026340436954
6037192620,34.0776717,-118.2960541,9.551850045425795
6037192700,34.0800134,-118.2881064,-7.242789761512498
6037194101,34.1114184,-118.3530199,4.564099355046201
6037194102,34.116659,-118.3650891,4.99510810074614
6037194200,34.1035086,-118.3749964,0.6382276045363007
6037194300,34.1016653,-118.3875164,-6.69197496329214
6037194401,34.0843098,-118.3642238,-6.250778423685402
6037194402,34.0850407,-118.3719012,2.287261947384698
6037194500,34.0781753,-118.3695958,-1.4449198776917989
6037195100,34.1022274,-118.2669741,-11.346139967065401
6037195201,34.1087422,-118.2785167,6.1636431666366
6037195202,34.1029474,-118.2785412,8.5520298389028
6037195300,34.0992506,-118.2836893,11.302761297105803
6037195400,34.0916921,-118.2740532,-0.9068113898922014
6037195500,34.0881864,-118.2646124,4.095927750789905
6037195600,34.0808254,-118.2655482,4.305796591626908
6037195710,34.0747292,-118.2686024,7.673768147935299
6037195720,34.0737627,-118.2633783,4.547642295639399
6037195802,34.0756705,-118.2776959,5.617538463684198
6037195803,34.0818094,-118.2769285,9.383333300276703
6037195804,34.0787744,-118.2728192,7.079661086662206
6037195901,34.0887786,-118.2823148,-2.577382632926401
6037195902,34.0871531,-118.2791664,13.246593891266304
6037195903,34.0808128,-118.2824401,-13.676851782408399
6037197200,34.0907632,-118.2343586,-10.511728212962005
6037197300,34.0811373,-118.2520467,3.4428438729449056
6037197410,34.0929176,-118.2504362,3.462964023216202
6037197420,34.0832,-118.2571856,13.792168620686503
6037197500,34.0726632,-118.2572428,-3.822808299567498
6037197600,34.0683315,-118.2519864,-11.091953924747905
6037197700,34.0685435,-118.2457754,5.960256881157903
6037199000,34.0800585,-118.2197131,5.911163424054408
6037199110,34.0793615,-118.197404,1.330501072947996
6037199120,34.0700703,-118.1996896,-0.32918299431590015
6037199201,34.0762204,-118.211907,9.475740581024496
6037199202,34.0812835,-118.2032952,3.7578151274283016
6037199300,34.0941911,-118.2003961,8.822967275173404
6037199400,34.0896162,-118.2093313,2.6680997742702033
6037199700,34.0678503,-118.2202429,-2.5043447277317057
6037199800,34.0706563,-118.2103403,3.7279595490149973
6037199900,34.0650794,-118.2115758,1.3675670920838954
6037201110,34.0948042,-118.1743334,7.046825790700698
6037201120,34.0949515,-118.1636768,7.844011574980097
6037201200,34.0887082,-118.1785407,6.2416857612711
6037201301,34.0882239,-118.1878082,6.218859120196704
6037201302,34.097882,-118.1838819,-7.764764526462898
6037201401,34.078195,-118.1854971,13.9158296081198
6037201402,34.0689106,-118.1877681,-3.3482008410669053
6037201501,34.0865636,-118.1646555,7.332933362693403
6037201503,34.0851726,-118.1739007,3.607520264116296
6037201504,34.080828,-118.173792,6.832260966280298
6037201601,34.0726971,-118.1774624,11.737755983240895
6037201602,34.07715,-118.1678921,5.585033952761201
6037201700,34.0674315,-118.1708887,0.8371809259733993
6037203100,34.059079,-118.1964766,-3.1517135941017074
6037203200,34.0526028,-118.1968646,-6.903158917102594
6037203300,34.0588723,-118.2077883,21.603282179313595
6037203500,34.057226,-118.2185819,14.457715495031302
6037203600,34.0513395,-118.2095139,7.3982749342413
6037203710,34.0498932,-118.2009322,5.596578894792806
6037203720,34.0468935,-118.2031501,-1.6748249330766
6037203800,34.0449856,-118.1955756,-2.240188479130495
6037203900,34.0333782,-118.1944844,5.988667285315707
6037204110,34.0387869,-118.1987145,-1.3051173063802963
6037204120,34.0338905,-118.201168,-4.7795377096681975
6037204200,34.0436195,-118.2050757,-6.439469105848104
6037204300,34.0387492,-118.2078724,-3.678050534465399
6037204410,34.0461881,-118.2152707,2.6566020829265966
6037204420,34.0445316,-118.2116197,10.057392238853502
6037204600,34.0366414,-118.2158297,-1.9611102642191014
6037204700,34.0309821,-118.2124515,1.9585627418102973
6037204810,34.0285553,-118.2030018,11.512098674208708
6037204820,34.0238161,-118.2058412,4.3324397548696965
6037204910,34.0248828,-118.1955701,7.053201079421406
6037204920,34.0175004,-118.1974975,15.698903815202499
6037205110,34.0245059,-118.2142985,9.998057030939101
6037205120,34.0187546,-118.2117956,9.535419322751906
6037206010,34.06898,-118.2302769,-1.6013409151691036
6037206020,34.0571168,-118.2311153,-5.285126141791597
6037206031,34.0320283,-118.2331623,-7.695171687416099
6037206032,34.046259,-118.2246242,6.481529283336201
6037206050,34.0299036,-118.2244531,-1.8162030632675936
6037206200,34.046994,-118.2415978,-5.205304124762492
6037206300,34.0411108,-118.2432134,-0.5136026035484988
6037207101,34.0612027,-118.2448177,-2.5460128699584956
6037207102,34.0592851,-118.2395097,-4.412676779307695
6037207103,34.0644824,-118.2392725,-0.44030191236159766
6037207301,34.0465369,-118.2516175,-0.7590721600282038
6037207302,34.04755,-118.2477263,20.100513603232102
6037207400,34.0561941,-118.2466502,2.7183079803211
6037207501,34.0564422,-118.2529675,8.34408555329
6037207502,34.052707,-118.253084,-8.543854369426796
6037207710,34.0468661,-118.2616851,-8.505003455807994
6037207900,34.0405276,-118.2601678,-2.1532927780584004
6037208000,34.0625684,-118.2560631,7.779812828848399
6037208301,34.0619781,-118.2658492,2.3719615960300047
6037208302,34.0634788,-118.2624816,7.543147354401697
6037208401,34.0637659,-118.2691298,-7.977108479925796
6037208402,34.0683668,-118.266009,8.2029807930165
6037208501,34.0695316,-118.2719463,1.2277399035517007
6037208502,34.066049,-118.2741645,2.651887760967398
6037208610,34.072159,-118.2817725,5.686193460773303
6037208620,34.069709,-118.2779829,6.233991459974803
6037208710,34.0657276,-118.2825413,-7.197063227082094
6037208720,34.0627628,-118.2811045,13.210894413572703
6037208801,34.059675,-118.2770843,-2.026428110561298
6037208802,34.0621454,-118.2786688,10.9295960241001
6037208902,34.0564462,-118.2723721,4.127749232678902
6037208903,34.0597996,-118.2733596,8.178522795901003
6037208904,34.0595681,-118.2700929,8.9587645557555
6037209102,34.0551862,-118.2675212,10.3962809410503
6037209103,34.05711,-118.2640302,7.610576971589502
6037209104,34.0591782,-118.2663761,13.180627511038999
6037209200,34.0542091,-118.2610818,6.075631601773097
6037209300,34.05073,-118.2683015,4.711625110739604
6037209401,34.0567212,-118.2815247,-2.166647080116398
6037209402,34.0546619,-118.277221,7.885832297435904
6037209403,34.0531328,-118.2738446,6.561080880397803
6037209510,34.0529626,-118.2819584,4.370472667960101
6037209520,34.0505519,-118.2769503,11.865700110581002
6037209810,34.0491173,-118.2823449,3.9354157323497034
6037209820,34.0472132,-118.2782548,16.110532152237802
6037210010,34.046851,-118.2723121,-3.612780433793297
6037211000,34.0677859,-118.3317418,-3.7920183462977946
6037211120,34.0652365,-118.2877775,3.9582901489199074
6037211121,34.0730101,-118.2854106,-4.296811537296001
6037211122,34.0726794,-118.2892234,-3.303236061908798
6037211201,34.0745294,-118.2984693,3.402706356223703
6037211202,34.0745209,-118.294113,1.8582299623343985
6037211310,34.0709091,-118.298493,3.976372123415601
6037211320,34.0708715,-118.2941394,-1.3974159215560036
6037211410,34.0726142,-118.3073155,6.3929980377528
6037211420,34.0726364,-118.3029424,-5.615746677321397
6037211500,34.0724565,-118.3152596,2.3567755293252937
6037211701,34.0653405,-118.3184531,-1.069111782165301
6037211703,34.0671467,-118.311582,9.889740991192202
6037211704,34.0635115,-118.3115783,5.414006285784804
