geoid,delta_2014_2021
06037231710,2.2310815153193033
06037231720,-0.7152279338800014
06037231800,-8.561725585582892
06037231900,-5.526481429229399
06037232110,0.33349745545169895
06037232120,3.0981225537653003
06037232200,4.5257033212168025
06037232300,9.561478085724204
06037232400,9.024407139479202
06037232500,11.020791864938502
06037232600,2.4219598124414006
06037232700,12.342541813297203
06037232800,12.037008044393005
06037234000,-3.317114455410504
06037234200,2.0270952339343964
06037234300,5.290979808184197
06037234501,2.045640984544903
06037234502,7.688201142505697
06037234600,10.985609034630002
06037234700,10.076211624679402
06037234800,4.630418667653402
06037234901,15.009395625074099
06037234902,13.550975668446299
06037235100,11.129978707147398
06037235201,5.161268082097401
06037235202,8.970788837697796
06037236000,-1.799821854708597
06037236100,5.3274624808138
06037236202,4.726613697937495
06037236203,-1.8888097342435017
06037236204,0.21505139151210528
06037236400,6.7806830478841995
06037237101,8.914818428120306
06037237102,7.905855032744299
06037237201,10.710356520646897
06037237202,18.0373762053716
06037237300,13.859299430089798
06037237401,10.131162763392098
06037237402,4.822014723037199
06037237500,1.1469846620359974
06037237600,0.8709144975816017
06037237710,2.075358945342998
06037237720,-2.2232830259798035
06037237800,-1.4913211239956041
06037237900,10.065489186711705
06037238000,10.555555363840803
06037238100,19.6936142625616
06037238200,13.326647103389405
06037238310,7.560907569424202
06037238320,5.226617057143606
06037238400,11.209410757897295
06037239201,22.547775755695007
06037239202,12.932692944651194
06037239310,9.416096915279006
06037239320,8.125906661828502
06037239330,13.467815529192507
06037239501,11.844541684530107
06037239502,5.8390482017846
06037239601,2.298036723382097
06037239602,7.4142157966897955
06037239701,3.267884075221609
06037239702,10.5000696405802
06037239801,0.3157702645071012
06037239802,12.295400027453901
06037240010,18.2915620225033
06037240020,10.718506258126503
06037240200,14.497140128191994
06037240300,9.919191845410303
06037240401,3.791666968829702
06037240402,13.321682304628702
06037240500,19.527622466571103
06037240600,16.565052151513896
06037240700,11.253994070402399
06037240800,9.525179206723102
06037240900,12.064345259352102
06037241001,10.444110320898403
06037241002,17.3247348942893
06037241110,6.2060731743518005
06037241120,12.5748254437936
06037241201,10.176127315189703
06037241202,12.267329356847092
06037241300,3.2977213223375017
06037241400,14.1745759989073
06037242000,13.217142823605904
06037242100,8.6312292645121
06037242200,19.262945588611593
06037242300,14.264000133930004
06037242600,13.0984315883356
06037242700,18.40843459926741
06037243000,21.141243037384804
06037243100,14.448031409035195
06037261101,-4.657165332414779
06037261102,-4.12236921311194
06037261200,-4.39507093380793
06037262100,-9.065310941145473
06037262200,-6.964571116387689
06037262301,-8.45879404491291
06037262302,-3.97892392549731
06037262303,-1.4331524529648805
06037262400,-11.94728259030332
06037262501,-8.02051636629134
06037262601,-0.88228343907668
06037262604,-10.431596796151378
06037262704,4.7961112970011985
06037262706,-11.06426981055689
06037262802,-9.787232995591271
06037264000,-3.2821789365500997
06037264102,1.3134066763152
06037264103,3.8099177842596
06037264301,14.20130673286484
06037264302,-0.19644192221119994
06037265100,-8.667950643285796
06037265201,-9.521402208307002
06037265202,-1.6662452062653017
06037265303,5.702360541210698
06037265304,1.4827405704056993
06037265305,4.6593937066523985
06037265410,0.46643053629819775
06037265420,-6.90602062213705
06037265510,3.4305804809752054
06037265520,1.7312077623295004
06037265601,-2.079400048944999
06037265602,-5.5581545811404
06037265700,0.6604363483805962
06037267100,-2.4712379453839013
06037267200,-1.1309106001945999
06037267300,2.329326200463804
06037267402,8.8184711867736
06037267403,14.0118286339906
06037267404,0.694859343368794
06037267501,3.963598164510998
06037267502,8.5894323646259
06037267600,3.1322641315557043
06037267700,-0.18695952071859878
06037267800,3.5880958523335025
06037267901,-3.1582309086009026
06037267902,-1.0085238587410004
06037269000,-9.323803896855722
06037269100,-6.061706649201801
06037269300,-1.0600198779149004
06037269500,-5.6693511534709895
06037269601,-3.575107750232199
06037269602,-3.0350422491847944
06037269700,5.155091691852498
06037269800,11.432373814742801
06037269903,5.956880486673597
06037269904,-4.807762442229798
06037269905,0.6363088400459027
06037269906,-4.188262757800295
06037269907,5.883768082373997
06037270100,0.6585982478967018
06037270200,-1.626707284720002
06037270300,-11.437683208240195
06037271100,3.7197813574404996
06037271200,9.526558225489197
06037271300,3.0011544727474018
06037271400,-2.7464182013328013
06037271500,-2.826712312389491
06037271600,2.380712180504002
06037271701,8.0462775021907
06037271702,-1.3987468323455978
06037271801,-2.5139015849582975
06037271802,-2.0872689116017007
06037271901,1.662584916035506
06037271902,-2.0936269439743
06037272100,1.8877144582985004
06037272201,4.012669283793699
06037272202,4.558273043678398
06037272301,12.133402086328399
06037272302,4.472061566975899
06037273100,4.970500004001801
06037273200,1.8964393516996054
06037273300,6.072576263641199
06037273402,8.636020999460412
06037273502,7.0368353423481
06037273600,5.654694901445101
06037273700,-7.283053674301499
06037273800,-2.682880491282299
06037273902,9.0028715228406
06037274100,0.6103712085835014
06037274202,3.6192990245365007
06037275101,3.808325569278402
06037275102,4.444931250922597
06037275200,11.6219357380946
06037275302,-2.778837872880306
06037275311,-2.9405840423454954
06037275400,-1.3028531837166
06037275500,-4.4286964288372985
06037275602,-3.1326880121734
06037275603,-10.471076865343903
06037276000,-6.767243542301902
06037276100,5.103150656474398
06037276400,-2.2069346936351
06037276500,6.125673786654701
06037276601,0.4412660430781994
06037276603,5.703966052293302
06037276604,4.354439377371499
06037277000,0.06413169089059956
06037277100,-7.576068571875599
06037277200,15.668270970756701
06037277400,14.021118654406301
06037278001,-1.3510792249892951
06037278102,-2.58683229423181
06037291110,27.205816694722607
06037291120,2.0751220964863037
06037291130,8.409156302078301
06037291210,16.771587248069096
06037291220,9.579931910416803
06037291300,3.467648007025801
06037292000,16.064385523719494
06037293201,15.668155308379795
06037293202,12.7360384797514
06037293301,6.763429752974805
06037293302,16.394574026256002
06037293304,6.8362014779755
06037293306,-7.688662449731801
06037293307,6.662874411700301
06037294110,10.133354461096005
06037294120,18.617468012336296
06037294200,11.570219823882198
06037294301,9.314183928342
06037294302,13.602071858149799
06037294410,9.2951322124134
06037294421,16.3722759330837
06037294510,10.0472765253785
06037294520,9.797634810503993
06037294610,-3.3163091958071007
06037294620,1.8135517385069022
06037294701,20.6861750636384
06037294810,16.6514781284611
06037294820,18.364292761595294
06037294830,20.872882618878393
06037294900,16.631108883221003
06037295103,-7.0676105822876
06037296210,20.86213602440651
06037296220,6.098801077310597
06037296300,9.929666200278799
06037296401,-0.9903602243630996
06037296402,-3.9953811301333957
06037296500,14.2212039291622
06037296600,16.938564452005195
06037296901,10.0403322989315
06037296902,4.8808274565896
06037297000,4.090013369773301
06037297110,18.3410130725426
06037297120,18.8595679797354
06037297201,7.962672579707398
06037297202,-4.0405249802544
06037297300,7.287422260613198
06037297400,4.9797178274115
06037297500,5.2258519517341
06037297601,12.330084881287895
06037297602,12.9569070753803
06037300100,-1.9683998945752101
06037300200,1.0348664312804985
06037300301,-3.2829868979561
06037300400,3.4450847070535
06037300501,-0.20665028699649568
06037300502,2.340543893235999
06037300600,-6.802051101774399
06037300701,-3.5946551082998006
06037300702,-9.383191527013318
06037300800,-1.2400622250472004
06037300901,-12.8680462922269
06037300902,-4.298090813452703
06037301000,-0.35234081532210126
06037301100,1.2943419204191002
06037301203,-3.054646556218504
06037301204,0.8756696242966981
06037301205,-9.489636657014401
06037301206,2.3450816556330025
06037301300,9.1550268813733
06037301400,1.7028844061902007
06037301501,1.5006736196347
06037301502,2.924536862111303
06037301601,7.2751482899955064
06037301602,7.795127039757503
06037301701,1.267251403637701
06037301702,12.039643395336505
06037301801,-0.739083683713595
06037301802,-2.089082874758404
06037301900,5.008632821050597
06037302002,11.531718817848194
06037302003,1.1815725263938006
06037302004,5.723237157096804
06037302102,-1.3651852737777048
06037302103,9.337583415846503
06037302104,7.194006302696906
06037302201,-4.320751554151997
06037302202,8.1844393606508
06037302301,3.1254482082953032
06037302302,14.713282425579393
06037302401,8.008123455426805
06037302503,2.3802240119667957
06037302504,9.719546995921306
06037302505,3.108434526201002
06037302506,12.3330164485888
06037310100,-13.968798311886601
06037310201,2.9155055600546973
06037310202,5.737963996254802
06037310300,-3.619151150520999
06037310400,-2.597763059333694
06037310501,16.295590512475407
06037310601,16.940293746463404
06037310602,1.2622350357003
06037310701,-2.2932766819795987
06037310702,3.154997228711302
06037310703,13.970600101597
06037310800,-4.786331858249291
06037310900,6.1525154463502005
06037311000,5.158474817436101
06037311100,2.4363821946730013
06037311200,-4.773792980263593
06037311300,-1.239192033162901
06037311400,-6.868838212666301
06037311500,-1.8644006330605976
06037311600,8.405044292577696
06037311700,-2.8009843873448013
06037311801,6.2818374123443945
06037311802,4.405506548766695
06037320100,5.136978603178996
06037320201,3.2685102127597006
06037320202,-1.0451578084286979
06037320300,-4.117636867498597
06037400204,2.9984914394675
06037400205,-2.262684820135899
06037400206,-0.39557886713150126
06037400207,-1.5910507912743022
06037400302,6.782358171059499
06037400304,-12.329040680135996
06037400402,-2.0402460360446995
06037400403,-0.12711080754689874
06037400404,-0.8469286925042994
06037400501,-4.358659686831695
06037400602,-11.465079300982495
06037400603,-1.1435966581796038
06037400604,-1.9853908440350985
06037400800,-1.0714884764595958
06037400900,-0.6368550562906066
06037401001,-0.31131321120139965
06037401002,8.3055234445105
06037401101,4.635146287848102
06037401102,14.246710491504004
06037401201,6.2339952116067
06037401202,-7.820371351633302
06037401203,0.059966227609898226
06037401303,2.5046756037254987
06037401304,-12.476897973884501
06037401311,5.7011561758857
06037401312,-0.47933694830489415
06037401500,2.9995853505121985
06037401601,-2.8810757546591006
06037401602,1.453884253907301
06037401603,-2.840825392209503
06037401701,-7.6201001465553055
06037401703,5.647590756981899
06037401704,5.320234458646205
06037401800,1.0866200007685016
06037401902,-0.9869349900731983
06037402001,-15.396620679398204
06037402002,-3.6745577022865987
06037402101,13.095490499639702
06037402102,-4.5902688173746995
06037402200,-2.780764056136398
06037402301,-3.4276931587220005
06037402303,-4.220382747069998
06037402304,-4.098541452914098
06037402402,12.632857790890803
06037402403,3.0068094785004007
06037402405,1.3126622163310984
06037402406,2.1856316105569036
06037402501,-8.287932997716105
06037402502,-14.649884950890801
06037402600,7.359971042612294
06037402702,-8.4453883252067
06037402703,-5.7126016232247
06037402705,-4.8118053804548
06037402706,2.9460736057037025
06037402801,4.617989242295501
06037402803,-8.8510057211382
06037402804,3.001388912793601
06037402902,-3.474205425708604
06037402903,0.21239894707610318
06037402904,1.9432721276763019
06037403000,-4.8275058625068965
06037403303,-0.5731644290362006
06037403304,-8.726246741936501
06037403305,-5.164666762385801
06037403312,5.8408616151583
06037403316,-0.176302127560799
06037403317,-8.110360093431101
06037403318,4.8997874987123
06037403319,5.432540960369803
06037403320,-3.3092786371939003
06037403321,4.982484245473302
06037403322,4.9073063751331
06037403323,1.8005841824425062
06037403324,-1.026423945389201
06037403325,4.1462276503712
06037403401,-7.874531871624594
06037403402,2.3294593727457986
06037403403,12.9941894349698
06037403404,1.0540470553591987
06037403405,2.389553967041799
06037403406,-4.405114031041695
06037403407,3.1965199869534384
06037403408,-8.345542260271694
06037403500,-3.4528393282654015
06037403600,-3.0725679396368974
06037403702,-6.809336879086796
06037403703,-7.702908316188296
06037403721,2.9938046072435007
06037403722,-0.816609677436702
06037403801,-0.05850995529129577
06037403802,-16.368535765905996
06037403901,0.033209672931103995
06037403902,-6.911106066343098
06037404000,0.8779692826566077
06037404100,-1.2141796658847
06037404201,7.036510196586001
06037404202,0.24003874721410057
06037404301,4.7874414602687025
06037404302,-8.895751946377398
06037404401,-7.600645287960198
06037404402,18.609423448497196
06037404501,-1.8463619938143978
06037404503,3.868495606861302
06037404504,-6.062245262383495
06037404600,-9.7039272368525
06037404701,3.3103336691773038
06037404702,2.6634813020334036
06037404703,4.213695446569105
06037404801,-3.628268961577099
06037404802,8.094246886139402
06037404803,-9.521866417503297
06037404901,-3.5271726673394
06037404902,-16.242696790456506
06037404903,5.498366335687706
06037405001,-1.0661251172451998
06037405002,1.3326206256500015
06037405101,-6.883783398189202
06037405102,-2.5052479127774987
06037405201,0.08693703377129935
06037405202,-3.9172303879322
06037405203,-1.013246355672699
06037405301,-14.892698761640595
06037405302,-2.9861083906546995
06037405400,-3.8181370258859992
06037405500,-11.459775046614595
06037405600,-7.8205601289553
06037405701,-7.182524505850999
06037405702,-0.4061180987634998
06037405800,-7.981292010412901
06037405900,-1.1799967388888
06037406000,0.3303778317752055
06037406101,4.285117937286305
06037406102,3.9559333466089015
06037406200,-5.346163839637903
06037406300,0.8057577804287064
06037406402,-3.3862810505448024
06037406411,11.618430629150595
06037406412,3.3941935510205035
06037406500,15.219719999872503
06037406601,-18.570310803787905
06037406602,-3.963397113102296
06037406701,1.4848954011063995
06037406702,-3.1007668504758996
06037406800,-6.299045113778703
06037406901,-8.076871261006097
06037406902,-2.172035218151798
06037407001,2.1500165777125986
06037407002,7.898124762296398
06037407101,-2.092488608690296
06037407102,4.153905611409201
06037407200,10.1961907985308
06037407301,0.6400875666817996
06037407302,-4.366012932458503
06037407400,-3.728570766016098
06037407501,-1.0844890257621955
06037407502,0.6271557670968022
06037407601,16.2679305865664
06037407602,5.090784045885094
06037407701,-5.8516290217740945
06037407702,13.948198463960999
06037407801,1.983465683649797
06037407802,3.1100187834745014
06037407900,-1.7777026372771019
06037408003,-6.386096979888599
06037408004,-1.9298768282758942
06037408005,-2.6946019853460967
06037408006,-4.8357871441507
06037408133,-1.6282778788751031
06037408134,-0.5270961294402028
06037408135,-10.443664340297602
06037408136,1.3155741276223019
06037408137,-5.474320816167797
06037408138,-4.891814562521603
06037408139,1.4576275010456001
06037408140,9.037722927331203
06037408141,-1.7000006048215965
06037408202,-0.6143713280391978
06037408211,6.793115498354105
06037408212,-4.8653516256791
06037408301,9.995341838747201
06037408302,-15.660287873050699
06037408303,-16.598009311884297
06037408401,11.4623204802716
06037408402,1.9084715842638005
06037408501,12.464041441434198
06037408503,-6.0812547267798
06037408504,10.4002747164803
06037408505,-7.107574431457397
06037408623,-6.905668519080194
06037408624,-1.0692868514894016
06037408625,7.0268461476774995
06037408626,4.596740570455699
06037408627,-7.8142321713997
06037408628,-2.515240110354295
06037408629,-5.945294653717802
06037408630,-8.304319439010698
06037408631,-6.183132292430898
06037408703,-2.4782858654416007
06037408704,-7.780564435824399
06037408705,1.2603752740721994
06037408706,-0.3089869490373989
06037408722,2.627514806695199
06037408723,-3.737729509020294
06037408724,7.002919664493799
06037408800,6.8886069508488035
06037430002,-0.6238971281681955
06037430003,-10.818268339496598
06037430101,-12.5207650361425
06037430102,-2.0664653790053933
06037430200,-11.8831808848981
06037430301,-8.223085356837599
06037430302,-1.1158507408002016
06037430400,-0.7091520276210943
06037430501,-8.80255378880407
06037430502,-5.5139030707234
06037430600,-1.8151392742336014
06037430701,-0.547354421599497
06037430721,-6.017881099765894
06037430723,-2.9908675757666003
06037430724,-6.835436616103099
06037430801,3.5482132285257997
06037430802,-2.6280781092867933
06037430803,-9.865880795288998
06037430901,2.3334086933919025
06037430902,-0.3364419033364001
06037431001,3.2544322660150975
06037431002,-8.3606318495085
06037431100,0.03862773782569917
06037431200,0.8617014658879043
06037431300,1.3175435435444989
06037431400,-9.129758252309802
06037431501,-11.069085872170298
06037431502,-4.1008650140402025
06037431600,-7.892556869061401
06037431700,-9.5813854134022
06037431800,-4.982219013234602
06037431900,-0.6774351043902023
06037432000,-2.580922864176401
06037432101,-4.411706446406402
06037432102,-17.377868218832997
06037432201,-9.259294231319998
06037432202,-6.294968953402304
06037432300,16.564578906716505
06037432401,-14.815007023663497
06037432402,-10.414924599533897
06037432500,4.148495481837003
06037432601,-1.0918486756503967
06037432602,6.023951082025604
06037432700,7.369798622045998
06037432801,-14.7734366448312
06037432802,-0.48548324041360047
06037432901,-2.9680509767504972
06037432902,-6.143310347281599
06037433101,19.940674520813793
06037433102,5.7972692289352
06037433200,-0.7442393553532014
06037433302,-6.293492619234399
06037433304,-6.7423973487717035
06037433305,0.372440867311596
06037433306,4.621584862927797
06037433307,10.068257623945307
06037433401,6.987455121261803
06037433402,1.6068208568429014
06037433403,0.0777948085816007
06037433501,13.267585438462397
06037433503,15.580071646011497
06037433504,13.603024517600602
06037433601,-9.800225876739695
06037433602,2.2708678728280987
06037433700,-3.0355061793710902
06037433801,9.933805994055504
06037433802,8.4457516977495
06037433901,2.9708870051226057
06037433902,-11.169458438618399
06037434001,6.418284137796
06037434003,8.651201244928501
06037434004,17.5913278004679
06037460000,-5.499208155712399
06037460100,-1.8498840819607985
06037460200,-8.462845661327801
06037460301,0.7740846593037034
06037460302,-4.36962135784
06037460401,-17.6729780686914
06037460501,-7.471233305149511
06037460502,-9.39358902815975
06037460600,-4.2856174922068
06037460700,-6.135060379307879
06037460800,-10.338882943077301
06037460900,-6.511778311092094
06037461000,-11.338243791217199
06037461100,-8.111265935900697
06037461200,-8.689683140481101
06037461300,-10.122205049628501
06037461400,-6.424171316549998
06037461501,-8.117781992289501
06037461502,-19.741649525197104
06037461600,-11.485859609213897
06037461700,3.1393483617163014
06037461901,-2.040751009583893
06037461902,-10.825937599719097
06037462001,-9.961065870935897
06037462002,-4.479220660507103
06037462100,-7.812416847298298
06037462201,-10.447223771162996
06037462202,8.345467256447503
06037462301,-2.729232633551703
06037462302,2.8146209225382037
06037462400,-6.3263194986691005
06037462500,-11.833358844966696
06037462600,-15.436645136915429
06037462700,-5.416431997430802
06037462800,-8.077842347357702
06037462900,-18.9936564042306
06037463000,-12.5148170241815
06037463101,-5.5547828535069
06037463102,1.6372950527124992
06037463200,-5.707211821251196
06037463300,-1.1594835053740997
06037463400,-0.33324784313139943
06037463500,-2.016267278938301
06037463601,8.2912784198988
06037463602,-9.741089650710396
06037463700,-2.7331582579397953
06037463800,-15.102061576760054
06037463900,-7.959153879482098
06037464000,2.470733217934601
06037464100,-9.79991721804587
06037464200,-6.86464271004535
06037480002,-5.888878288549101
06037480011,-3.311249381754699
06037480012,-1.1391266552868
06037480101,-3.321138846570701
06037480102,3.221014918916598
06037480201,-9.5393921970032
06037480202,-0.22134361948619485
06037480302,1.7086981158266994
06037480303,6.092035218347402
06037480304,-0.860147164810499
06037480400,-6.723227910181201
06037480500,-0.7435986198420519
06037480600,-4.1407802456715
06037480702,-8.09031972504971
06037480703,-3.314781624853099
06037480704,-1.7310760007906012
06037480802,-3.8275513051274004
06037480803,3.6190169297537977
06037480804,-0.3746833438851951
06037480901,1.2404205709816054
06037480902,5.581949686312605
06037480903,-2.5928077618178946
06037481001,-3.2327684072523013
06037481002,-1.259769350188698
06037481101,4.5624185240477
06037481102,4.320483849385095
06037481103,-2.0149840229180995
06037481201,-6.084956126675998
06037481202,-2.969429747553498
06037481300,-0.341326476682994
06037481401,-1.048843993089804
06037481402,2.9131707112140006
06037481500,-7.745812362708605
06037481603,6.549045836400197
06037481604,1.337556844920904
06037481605,-6.398656625439905
06037481606,-10.193322256902704
06037481711,-24.925343939052
06037481712,-25.5123531474845
06037481713,-21.7981545521256
06037481714,-10.900907119074102
06037481800,-13.319746299307095
06037481901,-10.110724728813999
06037481902,-9.795543219507401
06037482001,-24.2239812475252
06037482002,-5.740011137572601
06037482101,-5.6611696273131
06037482102,-1.5719464124659979
06037482201,-14.596758677138695
06037482202,-6.7072877715384
06037482301,3.8752018651313023
06037482303,-7.809043467289399
06037482304,-10.671408391750106
06037482401,-8.388249420865499
06037482402,-5.461604856517297
06037482502,-2.988944843396503
06037482503,-6.766488418311901
06037482521,-13.200384419876595
06037482522,4.397068888209695
06037482600,-15.3319731372443
06037482701,-7.554585373959597
06037482702,-16.861117303843997
06037482800,-13.735531235221295
06037500100,-3.2809642994437986
06037500201,-2.6267416998736
06037500202,0.02721847840030378
06037500300,12.835029432447502
06037500402,3.750513812752196
06037500403,-4.9701536719218
06037500404,-6.333961967086601
06037500500,-6.987069419640996
06037500600,1.3948405598540035
06037500700,6.312490541878006
06037500800,10.677408699962996
06037500900,-4.365933351242198
06037501001,-5.754384416482296
06037501002,5.7314426383541
06037501200,3.3139019440802997
06037501300,-4.2037105736964016
06037501400,7.412277668940398
06037501501,-0.2336018378484006
06037501503,1.7106886210757999
06037501504,-14.060484181656193
06037501600,17.7987670708444
06037501700,7.371830396124302
06037501802,4.111221825868398
06037501803,1.8244336858628998
06037501804,15.015668684255203
06037501900,5.674271223784501
06037502003,-3.5179277437566014
06037502004,2.9243361109301986
06037502005,18.130415592720404
06037502100,-1.7587184093445032
06037502200,6.872710731590203
06037502301,4.833434357658398
06037502302,-0.5810569334791964
06037502401,3.9713939626068964
06037502402,14.011678024069802
06037502500,1.4612213541561019
06037502601,9.0173033378288
06037502602,0.9204687289468012
06037502700,0.7958740768147052
06037502801,-4.091828123821095
06037502802,-20.4112954942905
06037502901,-3.4802411326083984
06037502902,3.971688431390703
06037503000,13.247206483548005
06037503103,5.5730035921092025
06037503104,-0.4633525540822987
06037503105,0.08913733685899672
06037503106,-2.459436452448699
06037503201,15.107473109184998
06037503202,-6.906160849348801
06037503301,8.054168705062702
06037503302,-0.026075500974499732
06037503401,7.568252977068198
06037503402,6.0055621537795005
06037503501,11.845892582509503
06037503502,0.6487486639919027
06037503601,3.6799119622828016
06037503602,-5.767732926052499
06037503701,2.1861433783269995
06037503702,7.719761286057203
06037503703,-5.848504410538496
06037503801,6.532195709260698
06037503802,9.7101209861406
06037503901,0.5203823373303003
06037503902,-0.9764204621683987
06037504001,7.7462872527963995
06037504002,-0.1324991807716991
06037504101,-7.883484659512497
06037530003,-11.116411178077996
06037530004,8.906585364151198
06037530005,-5.126330477531994
06037530006,9.329165718985898
06037530101,4.982600650176103
06037530102,4.158286767250502
06037530202,4.213902512664696
06037530203,6.471198950151994
06037530204,-1.1271468027242975
06037530301,1.0369211649987022
06037530302,-5.744168397215205
06037530400,-5.420634522106496
06037530500,6.2149953586314055
06037530601,3.571386065932998
06037530602,-9.041748099042103
06037530700,-1.1591621732982986
06037530801,-6.026543716993203
06037530802,-14.9661323608346
06037530901,3.6395457686847053
06037530902,-11.5391153203201
06037531000,0.15728423777269995
06037531101,8.111301284903796
06037531102,-0.40805246731159883
06037531201,-8.157278102682795
06037531202,10.737362867420998
06037531301,-1.0190495935982966
06037531302,6.379639136621805
06037531502,-9.718557837086792
06037531503,-6.840431001791892
06037531504,-1.1636005721071
06037531602,-7.8565663930570935
06037531603,-0.10700191391679681
06037531604,-1.432397275047201
06037531701,-4.114568834348795
06037531702,6.905069131334599
06037531800,-1.8642368185868037
06037531901,-0.8877408773203967
06037531902,5.240329964669208
06037532001,1.0635418588286
06037532002,14.3987504186303
06037532101,2.188981446429601
06037532102,1.9174283902249982
06037532200,6.2955317652725995
06037532302,10.759012375952906
06037532303,-0.9682491100643986
06037532304,5.269137186306494
06037532500,16.174547739400403
06037532603,13.8690300376592
06037532604,6.6183450421875065
06037532605,3.7361996700696025
06037532606,3.1905528501674
06037532700,12.555689809013401
06037532800,7.984181776800703
06037532900,15.053606459600807
06037533001,13.918368648811303
06037533002,11.669422448216395
06037533103,-0.5660121573058987
06037533104,-1.2432735020175016
06037533105,11.811099530101295
06037533106,1.4813843808480982
06037533107,5.943151795875295
06037533201,6.001625573484205
06037533202,-4.602917057962202
06037533203,2.822025810721698
06037533300,10.267989251153303
06037533401,16.3179709255323
06037533402,6.843369871565805
06037533403,11.817811976725302
06037533501,11.350675307978001
06037533502,5.808603372641798
06037533503,11.857150445709905
06037533601,-1.030029257316201
06037533602,8.618213661221795
06037533603,12.5025792498543
06037533701,0.671788649587505
06037533702,7.099178871335205
06037533703,12.513723061119805
06037533803,2.622542735350507
06037533804,-5.644102222983797
06037533805,3.0022681510072005
06037533806,10.351077842328905
06037533901,7.6492691081041
06037533902,8.708321230836802
06037534001,4.7293484086427
06037534002,-5.308373429987398
06037534101,2.9756456039200003
06037534102,19.291885470760207
06037534201,6.8672281137362035
06037534202,14.9141442377123
06037534203,-0.07606810137889397
06037534301,19.077969553728707
06037534302,5.038932862465103
06037534403,4.373847151235097
06037534404,7.797765306650007
06037534405,5.3520736629456
06037534406,8.612787715511402
06037534501,2.500027126572
06037534502,8.8374974918694
06037534700,-3.3260444637082998
06037534802,6.004821776813301
06037534803,-2.365528729441003
06037534804,11.997142321358005
06037534900,9.983446001120498
06037535001,13.563883045531597
06037535002,8.2909783460683
06037535101,13.461225180752997
06037535102,14.8265851353216
06037535200,10.1779046044336
06037535300,5.434869199567899
06037535400,18.679268039877698
06037535501,7.386717445967896
06037535502,9.440736437997906
06037535503,-2.1686906241990016
06037535603,12.158806007105397
06037535604,16.634516125847604
06037535605,10.387194399906
06037535606,10.8649320720141
06037535607,11.0148521144609
06037535701,-3.0749372802501966
06037535702,3.306235262722403
06037535802,8.831445982796698
06037535803,3.156731671006604
06037535804,11.569767476377798
06037535901,14.5316128227198
06037535902,-0.7768649922909958
06037536000,7.077059014959296
06037536102,4.9019465873825965
06037536103,21.162057577535606
06037536104,15.095473765092606
06037536200,5.690918047991701
06037540000,9.449571768490806
06037540101,9.107760974902497
06037540102,13.007679954423004
06037540201,4.233054737576701
06037540202,3.2005742941519983
06037540203,16.396197669575898
06037540300,5.765055163986204
06037540400,15.758545177088791
06037540501,9.895892222771401
06037540502,9.992280910271198
06037540600,10.8650914313289
06037540700,19.316147647265595
06037540800,4.283092613441795
06037540901,16.6479806075591
06037540902,5.969077547250599
06037541001,-3.829133207137801
06037541002,-4.0524477485001
06037541100,11.285312584493894
06037541200,17.861387713566003
06037541300,12.991172960143501
06037541400,6.590781951645106
06037541500,18.808557020337602
06037541603,7.967371527875905
06037541604,12.809178917324708
06037541605,14.440676913330996
06037541606,13.405637976279301
06037541700,16.494733082687297
06037541801,9.586432977630999
06037541802,6.637112065486399
06037542000,3.264022181460902
06037542103,1.9093386700090988
06037542104,5.050628246538508
06037542105,11.689777367278502
06037542106,8.877946401946808
06037542200,16.528163006790912
06037542401,18.556893675610205
06037542402,26.726615956174506
06037542501,19.278458103403302
06037542502,16.407410323509907
06037542601,13.278018649973703
06037542602,10.215343858510899
06037542700,8.797404862669701
06037542800,11.745143574410697
06037542900,6.651360991790597
06037543000,10.409922960064506
06037543100,2.107156157026999
06037543201,15.751297351028
06037543202,26.560728073567496
06037543304,2.2037277606345995
06037543305,-1.741326330693802
06037543306,-2.6156887702550975
06037543321,-4.1240299953643955
06037543322,1.5466207479107013
06037543400,4.501300542148002
06037543501,11.4857403726404
06037543502,12.972616809053505
06037543503,5.244164561399799
06037543601,5.714021921466603
06037543602,-8.651286041926603
06037543603,0.8433429392931018
06037543604,-1.2015742527869975
06037543701,12.184132063061696
06037543702,9.5579247336021
06037543703,5.906448424319201
06037543801,-0.034201873629896795
06037543802,4.875199049833405
06037543903,8.578600106380897
06037543905,11.181996049755895
06037544001,12.798609877336702
06037544002,10.328084268364094
06037550100,-2.3735740575973026
06037550201,-6.001160795851099
06037550202,20.9494092307208
06037550300,7.5285900347384
06037550400,6.0326839582139975
06037550500,-2.586180651951196
06037550601,0.7961958642660036
06037550602,-0.9335760327029021
06037550700,-1.2694231005538015
06037550800,0.20678151480120022
06037550901,8.591039998785103
06037550902,-0.9977714862022999
06037551000,-0.04829890899720368
06037551101,-1.8372970955794017
06037551102,0.3368139523457998
06037551201,-4.044543081253
06037551202,8.291217162692892
06037551300,-0.30100385083910197
06037551401,3.2605263014703
06037551402,3.4886991563019976
06037551501,3.7419944541028016
06037551502,-7.465378445659198
06037551700,2.5924804782316997
06037551800,1.5233382847484975
06037551900,4.559121816097004
06037552001,10.637140355997694
06037552002,11.426081946654904
06037552100,-0.10002908433719426
06037552200,4.877964418559401
06037552301,7.457786841459502
06037552302,-0.7625031891438994
06037552400,3.3888669075901987
06037552601,7.082723950218501
06037552602,8.2329647031087
06037552700,9.858514966178802
06037552800,5.698617842027403
06037552900,7.116809787812301
